item_id,avg_item_price
1880,2777.846153846154
13450,2776.50247823781
20386,2776.062079934513
2331,2774.0013669650484
3054,2769.012033413111
3428,2768.5877912654432
5488,2767.0280801524286
6612,2766.9882738923375
1943,2762.7203955078126
9243,2762.1017341483575
2780,2760.865995343859
7879,2758.712603567449
5417,2750.0
5944,2749.0
20389,2749.0
5634,2743.928379120096
7735,2742.711763269761
18104,2740.25
5902,2737.8696682464456
3734,2737.3063668762784
15288,2736.018703884549
20361,2734.2877249333533
1877,2732.721324591591
1883,2731.9652786254883
12302,2731.6666666666665
3934,2731.395496705936
7161,2731.3529411764707
15290,2729.4796867370605
7734,2727.4930004882813
19987,2725.5683531942245
3342,2719.9782542835583
3027,2717.484179381847
5452,2716.6666666666665
3732,2712.7488786121503
16225,2712.622219509549
3348,2710.8135957717896
7807,2709.207405343707
3429,2705.664785989901
11147,2702.8244274809163
14990,2700.781815962358
1353,2700.0
1355,2700.0
13506,2699.0
1334,2699.0
13414,2699.0
13504,2698.5
3874,2698.25
13543,2697.0807682917666
3434,2695.7628205128203
15285,2695.741039721997
4541,2690.0
13508,2684.4583333333335
5951,2682.3333333333335
6613,2677.084466335457
5038,2675.840918081778
3843,2670.0
10133,2665.6666666666665
12296,2665.0
16224,2652.3333333333335
6632,2652.0
3873,2650.652335611979
8055,2650.0
3029,2649.4329953015595
11905,2649.0
12508,2649.0
15182,2649.0
5624,2639.2918511284724
1556,2638.9316092826225
4495,2635.860465116279
4707,2635.0
5950,2630.25
5823,2627.8207198918753
7597,2625.0
2577,2623.5
20532,2617.9189189189187
1169,2617.5
2041,2617.238888888889
6041,2615.6666666666665
4999,2612.5072463768115
11813,2604.853598556651
6249,2602.448275862069
11816,2599.0
5201,2599.0
8001,2599.0
11789,2599.0
3459,2599.0
2532,2599.0
14940,2599.0
1590,2599.0
6408,2599.0
1478,2598.9915966386557
18108,2598.962985366138
12307,2598.3333333333335
12295,2598.25
12310,2598.0
3463,2591.1519961886934
4389,2590.927677699498
7798,2590.268592937772
3498,2589.9850746268658
4387,2587.6747329362474
7721,2587.6085526315787
16321,2587.509099786932
18109,2586.8839537154795
19635,2585.988014116679
3461,2584.425347745871
6901,2583.697057387408
9469,2581.992537313433
3236,2580.56069774842
15862,2580.432141985212
20416,2579.0
1477,2578.9878780480585
7720,2578.357017115543
1569,2577.2289562734722
4994,2576.130081300813
2273,2575.3152985074626
3836,2573.764705882353
16026,2569.297544206892
5637,2568.98079734013
4308,2567.3333333333335
3678,2566.7719131281347
4964,2562.2429419718196
4990,2560.5333333333333
3486,2559.7046871185303
6253,2559.05
20806,2559.0
4396,2557.439821496474
2689,2555.993650274762
14281,2552.6666666666665
2274,2551.815028901734
1664,2549.0
3249,2549.0
3248,2549.0
15180,2548.846153846154
20358,2540.5447355571546
3287,2536.2449951171875
3135,2535.0
2781,2532.347053527832
5237,2532.202126769483
15178,2529.0
2779,2528.503609904837
5643,2524.8451797412126
18073,2523.5
5625,2523.2789769028172
20597,2521.148571777344
5860,2520.3260869565215
3238,2516.5670336346293
4992,2513.073763887239
4456,2512.453529806698
7077,2510.877679794871
16348,2510.1111111111113
2690,2507.4461517892914
16000,2507.1683349609375
16050,2503.4776119402986
3928,2503.3637737393915
5626,2502.444651884191
5067,2500.0
13094,2500.0
1351,2500.0
7806,2499.1837895190406
16322,2499.0
3849,2499.0
2153,2499.0
3655,2499.0
20480,2499.0
4053,2499.0
20474,2499.0
8217,2499.0
8177,2499.0
1433,2499.0
3616,2499.0
8188,2499.0
15940,2499.0
6124,2499.0
15181,2499.0
4054,2499.0
20477,2499.0
5009,2498.8960870778337
16243,2498.876251220703
19507,2496.440550796629
1513,2494.8897194792785
2687,2494.1819976183833
16293,2492.7324951171877
20804,2491.6762512207033
7949,2490.794520547945
3146,2490.399005867141
3847,2490.0
5652,2490.0
1570,2486.34522910543
1512,2483.135406333905
13556,2482.767500443892
20595,2480.128302808078
7808,2479.705631220078
5040,2478.9435224085046
2745,2478.8
3333,2472.908011038382
9296,2468.8125
5820,2465.2452392578125
3458,2463.021680108432
7972,2462.283493824494
20368,2459.5
5762,2459.4736842105262
15069,2457.4768431290336
5642,2456.6599551755435
4988,2455.8446798121677
3457,2454.527777777778
8239,2453.949996948242
7961,2451.4098214285714
1389,2451.079339699667
2355,2450.934454666941
4542,2450.0
3336,2449.317208960447
16098,2449.0
15308,2449.0
5475,2449.0
16094,2449.0
6504,2446.3955930829766
8876,2446.212121212121
4167,2446.0
4361,2444.1722819010415
13557,2443.5957399627864
15888,2441.814083475462
5639,2441.266228068131
19438,2441.0624813333125
1502,2436.0247740788245
5469,2434.6066666666666
20788,2432.3333333333335
7838,2429.912451637538
13126,2429.0
4479,2428.9262442067893
3697,2427.9102620807644
13125,2426.1290322580644
7006,2422.074875863074
5904,2421.703703703704
19440,2420.2025374227496
5636,2418.1008257493904
4231,2416.7602898925597
5635,2415.6700851570845
5369,2415.6339231004904
3597,2414.277777777778
5370,2414.1
3337,2411.8282534312966
7601,2411.6666666666665
5576,2410.6199012479374
5632,2410.294568368213
15227,2410.141605126597
1565,2409.0174971809797
13515,2408.908620268723
6902,2406.0363259917326
6619,2405.9351145038167
15995,2405.4891304347825
8449,2403.5262271068136
16324,2402.909090909091
1642,2399.39990234375
17657,2399.0
10616,2399.0
20603,2399.0
20483,2399.0
20488,2399.0
8000,2399.0
10522,2399.0
20888,2399.0
20639,2399.0
20487,2398.8900010850693
20482,2398.7525024414062
12299,2398.0
16177,2396.8388173093076
15218,2391.1015380859376
5903,2390.210460462068
4221,2390.0
4222,2390.0
1472,2389.987880228137
5901,2389.4185413784453
21827,2389.3846153846152
8450,2389.2732375372025
20805,2388.3333333333335
5209,2387.846786560304
15282,2386.806288643117
4394,2386.3182985931016
4048,2385.7831431361606
6394,2382.638815628855
20628,2379.5280558268228
6128,2379.4217597113716
1631,2379.0
5641,2377.292630807977
4339,2375.385714285714
14980,2374.046875
2531,2374.0
13127,2373.5833333333335
20629,2371.1861287434895
20632,2370.0222222222224
19441,2368.0444664350016
20478,2367.0
5771,2365.5
3707,2363.59816262823
3033,2362.081371307373
7581,2360.0
5242,2359.7737744828346
20630,2358.956734170719
16024,2355.1540994644165
16323,2353.195831298828
5506,2352.716129426033
4271,2352.590862836672
5629,2352.2031506403396
4545,2352.121212121212
8220,2351.3809523809523
3555,2350.076923076923
8365,2349.0
6714,2349.0
15939,2349.0
20907,2349.0
7966,2348.8078898335552
20889,2348.4842079564146
15295,2347.1247522335243
10032,2346.0259241174767
5630,2344.4549439817993
5627,2344.403333333333
2816,2341.6326856181568
2819,2340.9717710658483
6855,2340.6666666666665
38,2335.454999651228
16027,2335.4444444444443
3548,2334.934357471955
7836,2334.907608010583
15941,2332.4149780273438
6410,2332.3333333333335
20429,2332.3333333333335
20906,2324.6199951171875
7061,2324.5555555555557
2270,2324.241873270568
15326,2323.958750406901
1156,2323.3333333333335
20484,2323.181818181818
16345,2322.809523809524
6930,2321.878907275801
951,2320.5133035950744
2246,2317.4625091552734
5205,2317.1003200583264
20905,2315.8349609375
20644,2315.701896930563
16790,2314.4150905443275
5365,2311.9529411764706
11031,2310.1
7641,2310.0
7606,2310.0
7050,2308.0
19988,2307.741400651871
1857,2306.907025637138
4963,2306.6713987750773
7951,2304.7369791666665
20404,2303.450941524745
15019,2302.972972972973
20664,2299.483870967742
7146,2299.0
4517,2299.0
5006,2299.0
1330,2299.0
4866,2299.0
19175,2299.0
6951,2299.0
2632,2299.0
4629,2299.0
10893,2299.0
2118,2299.0
19049,2299.0
6799,2299.0
7147,2298.8333333333335
3026,2298.513346516927
3875,2298.5
16023,2297.2374985638785
2267,2295.343925070028
7420,2293.588522989242
7276,2293.1319986979165
5628,2292.6666666666665
20662,2291.3333333333335
3152,2290.0
9298,2289.0
20373,2288.156005859375
2818,2287.3564187754755
16019,2285.083577847262
1879,2284.108881900185
3688,2283.585079603461
6441,2279.0
16787,2277.416867968306
20915,2275.44
16347,2274.0
4354,2272.8016032573605
20432,2269.3225806451615
5468,2269.0
7820,2267.839273155958
7954,2267.0292927648884
7937,2265.9273279794256
1557,2263.40269613266
16317,2260.6666666666665
20485,2260.0
4996,2259.368857421875
16341,2259.0
16343,2259.0
4576,2257.75
4315,2257.3333333333335
7048,2256.6435006160864
20405,2253.3657840736723
1708,2253.1176470588234
3028,2252.6414428228445
20724,2252.0
1984,2251.8333333333335
19486,2249.3607003348216
15331,2249.2108357747397
1336,2249.0
19484,2249.0
16196,2249.0
19490,2249.0
15886,2247.9669499801375
7419,2247.491464010099
16088,2241.9
9205,2238.97998046875
20611,2235.6591637436222
3455,2235.3636363636365
7891,2235.1121425083707
10323,2234.068085366107
4103,2233.782608695652
16340,2232.3333333333335
3153,2231.909090909091
6130,2229.346153846154
5489,2228.0976498252467
20891,2227.600002712674
8527,2224.0
8522,2224.0
2974,2223.5233903270655
7884,2222.103388688097
3464,2218.1657874008706
20409,2216.496815074574
3344,2216.2891821358617
7596,2215.0
2688,2214.9284701566085
16342,2214.7894736842104
5364,2214.453654336288
3973,2214.0
17658,2210.1111111111113
20475,2209.2010150117
6620,2208.199998424899
12132,2208.0514285714285
15017,2205.6139990234374
1595,2204.6129032258063
3181,2203.757142566499
20898,2203.447998046875
929,2200.0
5423,2200.0
1165,2199.7872340425533
1529,2199.0
14502,2199.0
21595,2199.0
10905,2199.0
7135,2199.0
17633,2199.0
17634,2199.0
13887,2199.0
3283,2199.0
15863,2199.0
